Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
EXP-ANV-01-R11__2022-05-12__14-28-53,2023-04-18 17:12:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,44.961,60.830,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendragreen,,,,POINT,34.581,34.581,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-28-53,2023-04-18 17:12:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,44.961,60.830,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,35.333,35.333,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-12__14-28-53,2023-04-18 17:12:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,44.961,60.830,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,37.832,37.832,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-28-53,2023-04-18 17:12:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,44.961,60.830,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,39.083,39.083,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-28-53,2023-04-18 17:12:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,44.961,60.830,29.970,MKWC,LAR,0.0,reposit,Behavior,item,,,,POINT,41.330,41.330,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-28-53,2023-04-18 17:12:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,44.961,60.830,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,41.579,41.579,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-28-53,2023-04-18 17:12:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,44.961,60.830,29.970,MKWC,LAR,0.0,seqend,Sequence info,opened,None,None,None,POINT,45.082,45.082,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-28-53.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendragreen,,,,POINT,0.121,0.121,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,0.403,0.403,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,0.904,0.904,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,2.651,2.651,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,seqend,Sequence info,opened,None,None,None,POINT,7.406,7.406,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendragreen,,,,POINT,33.906,33.906,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,34.407,34.407,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,35.404,35.404,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,reposit,Behavior,item,,,,POINT,36.904,36.904,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,reposit,Behavior,hammer,,,,POINT,37.656,37.656,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,37.707,37.707,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,39.456,39.456,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,40.954,40.954,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-30-08,2023-04-18 17:17:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,44.085,60.860,29.970,MKWC,LAR,0.0,seqend,Sequence info,opened,None,None,None,POINT,44.206,44.206,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-30-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendragreen,,,,POINT,12.879,12.879,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,13.630,13.630,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,None,,POINT,13.879,13.879,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,reposit,Behavior,peel,,,,POINT,16.878,16.878,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,17.878,17.878,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,18.880,18.880,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,20.629,20.629,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,22.126,22.126,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,23.380,23.380,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,25.130,25.130,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-32-11,2023-04-18 17:19:57,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,17.747,60.860,29.970,MKWC,LAR,0.0,seqend,Sequence info,opened,None,None,None,POINT,30.626,30.626,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-32-11.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-37-08,2023-04-18 17:03:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,9.169,60.860,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendragreen,,,,POINT,0.487,0.487,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-37-08,2023-04-18 17:03:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,9.169,60.860,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,0.491,0.491,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-12__14-37-08,2023-04-18 17:03:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,9.169,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,1.155,1.155,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-37-08,2023-04-18 17:03:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,9.169,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,2.405,2.405,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-37-08,2023-04-18 17:03:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,9.169,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,None,,POINT,3.903,3.903,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-37-08,2023-04-18 17:03:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,9.169,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,5.153,5.153,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-37-08,2023-04-18 17:03:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,9.169,60.860,29.970,MKWC,LAR,0.0,seqend,Sequence info,opened,None,None,None,POINT,9.656,9.656,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-37-08.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendragreen,,,,POINT,0.060,0.060,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,inhand,None,None,e_onanvil,POINT,0.151,0.151,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,0.151,0.151,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,seqend,Sequence info,opened,None,None,None,POINT,1.405,1.405,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,seqstart,Sequence info,almendragreen,,,,POINT,39.276,39.276,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,40.025,40.025,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,None,,POINT,40.524,40.524,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,reposit,Behavior,peel,,,,POINT,43.771,43.771,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,49.522,49.522,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,50.524,50.524,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,stand,None,overhead,,POINT,51.274,51.274,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,misstrike,Behavior,hammerlost,,,,POINT,53.273,53.273,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,reposit,Behavior,peel,,,,POINT,54.522,54.522,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,pound,Behavior,crouch,None,overhead,,POINT,55.525,55.525,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-12__14-38-17,2023-04-19 15:54:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,58.716,60.860,29.970,MKWC,LAR,0.0,seqend,Sequence info,opened,None,None,None,POINT,58.776,58.776,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-12__14-38-17.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-00-52,2023-04-19 15:57:50,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-00-52.MP4,7.752,60.860,29.970,MKWC,TOM,0.0,seqstart,Sequence info,almendragreen,,,,POINT,37.203,37.203,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-00-52.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-00-52,2023-04-19 15:57:50,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-00-52.MP4,7.752,60.860,29.970,MKWC,TOM,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,38.206,38.206,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-00-52.MP4,NA,NA,,,DWA_A,
EXP-ANV-01-R11__2022-05-14__12-00-52,2023-04-19 15:57:50,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-00-52.MP4,7.752,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,None,,POINT,38.706,38.706,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-00-52.MP4,NA,NA,,,,
EXP-ANV-01-R11__2022-05-14__12-00-52,2023-04-19 15:57:50,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-00-52.MP4,7.752,60.860,29.970,MKWC,TOM,0.0,pound,Behavior,stand,None,overhead,,POINT,39.708,39.708,NA,//mac/Home/Documents/COIBA CEBUS Camera Trap Videos/EXP-ANV-01-R11__2022-05-14__12-00-52.MP4,NA,NA,,,,
